20
945 1996
213 690 974
161 111 374
154 470 222
845 542 118
636 332 306
685 822 659
571 869 344
901 770 210
845 35 262
575 827 436
196 432 381
921 806 987
567 253 276
116 831 764
350 65 399
72 664 787
538 306 401
432 152 645
385 685 321
492 807 219
876 525 649
213 601 345
228 89 983
378 856 774
324 898 508
780 451 913
24 176 544
237 879 260
24 908 722
789 381 620
710 396 362
582 280 136
325 348 324
543 805 305
270 746 434
284 797 216
244 878 941
614 348 683
101 488 571
59 146 681
909 354 535
428 403 937
889 160 513
43 786 431
528 212 550
437 461 45
208 526 398
644 61 861
775 860 236
713 46 738
486 547 174
146 758 262
850 747 731
352 331 374
571 85 290
255 283 19
316 490 304
141 494 92
927 508 446
473 189 720
110 266 201
106 563 599
153 125 349
905 534 732
854 442 955
373 140 136
789 158 436
896 369 194
292 440 372
831 646 950
173 293 825
629 879 173
786 115 462
171 695 841
731 622 458
483 523 247
643 390 663
574 201 49
145 877 356
74 697 664
561 484 702
290 724 663
219 752 766
897 34 330
485 640 935
124 415 772
906 428 184
193 539 109
210 471 413
640 574 714
849 353 491
207 85 390
545 112 186
68 417 328
724 926 193
378 269 428
778 772 776
793 479 789
917 634 548
395 253 261
270 829 43
5 569 782
829 31 629
632 684 692
56 354 55
374 763 116
357 662 649
803 69 691
444 920 585
836 324 551
595 19 255
788 445 587
271 595 1000
259 698 97
472 181 452
611 456 870
380 194 449
789 503 304
578 895 834
720 96 345
753 825 804
829 304 198
494 785 445
309 151 402
421 541 912
614 173 710
344 60 860
333 172 359
804 864 144
713 709 207
669 124 169
133 267 588
349 626 623
88 783 79
245 367 127
432 46 830
893 424 167
892 212 527
470 381 765
109 262 250
56 406 332
734 478 158
466 473 357
38 262 961
883 52 985
316 788 983
286 233 61
264 602 898
903 45 985
418 354 592
555 820 908
424 757 755
779 27 964
825 617 432
128 914 318
836 127 955
465 778 152
812 189 68
596 283 311
671 790 465
560 571 195
694 264 316
251 358 809
338 605 243
704 54 693
355 112 973
678 529 893
597 239 128
698 42 277
291 816 97
458 133 662
216 122 258
387 718 926
339 109 837
79 303 282
91 820 744
759 47 460
849 526 273
617 419 613
260 555 51
238 199 125
695 619 415
217 125 789
831 893 131
276 698 659
63 826 708
590 558 970
914 792 807
190 107 936
663 114 274
581 661 866
850 299 764
558 793 211
332 647 749
498 372 835
201 747 365
672 203 764
559 314 214
25 433 196
456 403 460
666 288 153
840 361 786
743 124 760
820 196 112
400 7 387
827 329 663
54 246 196
295 851 347
700 760 392
315 828 231
760 111 541
262 478 99
531 824 637
846 596 92
599 199 175
294 350 990
667 514 734
295 580 755
271 391 849
860 876 426
482 734 871
127 723 787
769 712 875
250 793 432
686 334 955
162 332 273
613 474 118
103 900 391
502 631 921
846 766 401
89 662 585
621 554 32
48 288 885
702 779 769
856 421 3
705 492 28
370 510 63
367 440 579
630 295 745
450 194 24
651 471 448
491 361 790
590 169 148
99 530 170
277 874 69
499 284 176
478 293 746
922 133 17
412 336 980
136 846 448
815 546 708
524 826 955
183 318 968
634 151 32
393 223 966
108 470 550
148 720 981
291 218 877
878 311 353
890 615 666
885 192 215
489 899 514
802 878 661
642 183 569
398 492 856
659 708 341
571 782 619
773 101 654
92 246 607
837 115 82
493 385 514
51 860 682
706 239 18
222 147 275
95 90 545
885 319 969
883 831 478
468 685 882
15 386 272
817 238 784
423 195 52
360 485 995
329 633 90
591 688 606
241 234 598
371 515 771
164 246 120
249 246 772
417 760 103
453 144 362
230 727 165
574 906 907
657 499 575
419 675 517
834 6 283
133 450 269
841 34 762
757 424 26
799 500 432
425 647 70
791 790 288
355 413 791
105 124 381
106 896 564
676 585 68
675 862 691
730 839 633
669 741 889
824 631 817
513 665 548
237 509 845
61 33 736
469 84 462
836 785 604
201 760 638
916 654 98
163 767 125
585 164 565
183 878 724
779 812 207
354 30 888
731 304 477
657 358 822
287 629 199
523 551 964
571 845 819
546 602 710
354 715 917
556 64 173
108 909 861
788 422 933
861 588 661
322 389 467
345 28 776
300 517 350
850 309 776
323 42 196
458 436 123
826 384 268
428 748 248
726 856 498
184 326 985
417 471 739
459 118 894
590 192 244
345 20 768
759 423 352
581 837 695
626 248 334
45 630 111
356 365 372
433 204 448
900 5 957
699 8 169
239 345 949
337 840 253
378 541 643
813 805 552
780 478 30
555 48 979
771 163 328
781 200 806
121 678 762
340 619 351
46 600 898
457 234 145
772 518 454
413 501 956
503 237 939
798 401 974
171 880 82
910 210 121
396 318 420
172 745 710
378 304 34
173 880 224
412 507 156
432 427 413
555 7 443
170 351 700
520 696 160
675 492 326
558 269 358
264 619 911
550 873 274
454 661 889
48 658 779
848 278 791
361 356 711
382 530 599
300 587 539
415 215 533
879 553 128
831 423 672
611 37 855
308 484 100
382 181 461
131 921 485
858 699 40
550 819 371
46 459 833
106 293 119
746 62 180
900 200 939
547 145 814
277 682 627
89 141 896
868 91 266
406 73 21
132 150 975
69 340 615
118 307 932
16 775 532
565 197 34
464 562 372
729 869 147
379 713 818
173 553 962
376 626 706
566 99 707
352 192 483
816 683 905
639 263 99
687 752 756
326 4 169
725 354 143
59 231 239
444 490 284
134 761 274
505 26 123
413 261 438
897 924 429
377 698 490
515 632 493
49 339 318
897 368 784
492 16 932
686 381 948
389 759 266
820 114 246
876 145 59
419 200 406
536 275 339
419 130 49
13 50 399
705 516 550
546 47 735
709 66 687
586 123 62
630 239 708
578 778 976
106 689 830
472 574 850
221 386 840
451 98 593
250 243 419
371 830 188
187 623 916
373 1 314
816 790 743
511 643 26
565 90 439
684 294 521
257 844 619
530 765 966
705 875 566
693 722 443
731 556 742
740 577 900
267 508 839
25 907 534
31 538 806
534 268 200
190 377 335
113 860 524
41 251 165
570 759 778
470 355 997
7 90 724
249 360 323
605 862 17
917 927 879
586 87 198
772 767 488
858 387 189
1 261 609
643 258 918
895 325 970
134 702 703
809 34 794
901 715 419
853 504 362
447 63 386
462 75 362
408 756 148
306 874 589
233 48 599
355 577 405
221 217 344
737 862 16
196 356 518
253 460 291
74 416 410
436 84 955
181 287 508
34 884 201
875 655 708
338 354 307
51 100 745
359 384 412
598 314 810
725 140 572
838 204 429
143 235 651
92 586 53
502 351 234
292 187 827
481 571 693
720 209 108
745 132 909
745 305 723
163 667 329
793 726 739
90 653 534
106 10 360
87 133 518
619 527 333
383 178 992
549 147 279
501 776 332
380 138 859
312 170 368
202 604 846
593 855 21
642 680 489
524 799 494
796 852 959
40 712 37
832 10 626
660 354 614
449 160 104
59 435 350
916 5 236
210 101 712
187 877 193
468 831 67
191 481 419
21 716 699
70 738 744
284 913 384
453 589 371
855 93 786
563 622 44
832 234 760
495 615 375
420 568 834
533 15 679
354 901 331
254 602 926
92 369 364
597 459 794
414 801 50
689 552 247
162 870 955
687 742 849
270 491 334
71 380 756
850 578 569
629 342 476
302 35 698
589 419 438
432 425 945
550 627 334
337 815 904
921 919 250
528 156 198
220 35 243
756 680 896
360 266 871
367 796 444
661 769 485
310 12 754
258 44 363
319 125 780
555 652 361
737 743 276
897 640 804
485 762 618
681 327 952
680 633 54
427 568 602
737 273 808
811 365 12
384 728 788
248 433 99
24 450 267
172 707 910
641 652 549
454 6 351
106 329 642
478 146 962
390 803 321
441 818 672
922 110 46
8 312 745
503 528 160
899 888 777
370 411 619
732 487 243
547 340 244
802 451 363
651 680 513
398 320 599
253 581 841
197 536 15
566 814 940
418 618 318
603 78 4
364 852 990
911 195 287
881 335 125
658 609 581
428 847 288
854 222 342
60 571 956
253 520 97
248 890 460
720 16 4
697 412 659
21 471 171
259 777 830
558 325 840
259 659 509
90 701 597
138 589 988
653 877 612
435 357 917
675 528 612
326 595 289
560 183 715
299 709 135
680 711 656
475 820 949
848 378 504
454 294 14
5 603 707
650 574 568
104 885 489
545 770 603
909 620 102
191 146 24
299 112 644
150 706 598
178 538 238
354 438 766
202 117 501
662 745 621
90 729 707
787 33 486
65 797 164
707 687 386
552 751 579
550 616 104
332 80 39
485 782 930
383 674 563
517 96 682
189 167 292
778 174 95
840 12 964
461 812 406
521 377 310
451 873 146
279 502 763
314 434 7
145 421 639
120 281 198
639 25 424
588 6 267
665 156 23
559 883 731
411 343 302
39 401 434
438 500 11
409 895 22
601 654 456
455 759 803
609 55 355
516 180 194
456 316 832
389 686 646
586 456 446
217 637 85
431 221 140
823 525 827
700 654 20
174 133 52
675 718 977
379 87 896
577 364 977
197 391 689
343 56 764
611 898 795
880 785 340
565 525 127
148 524 420
369 749 259
414 752 936
73 178 130
815 801 125
300 29 515
575 35 945
686 180 782
56 118 34
52 550 783
588 515 706
183 824 178
697 752 550
267 464 266
114 423 265
649 816 756
858 654 577
860 241 567
898 451 281
433 389 350
687 625 666
142 870 461
454 99 390
635 36 87
893 44 209
909 106 556
830 773 308
529 616 840
306 915 580
351 471 761
834 602 426
105 266 237
410 700 609
733 153 595
458 650 80
374 575 440
177 208 309
558 623 257
231 334 630
171 518 603
118 181 493
891 697 82
358 143 691
91 580 669
218 631 79
148 138 544
541 158 162
347 288 927
298 102 787
785 849 582
598 434 465
893 29 161
774 605 289
798 17 883
130 259 154
571 487 964
499 425 30
27 618 818
769 220 337
433 867 521
645 762 317
790 683 374
46 923 376
681 87 212
552 141 22
639 515 862
627 790 945
357 853 607
836 805 961
865 220 476
468 496 519
63 596 780
857 72 233
674 287 633
274 497 921
752 229 185
832 899 25
659 309 213
597 703 35
72 394 583
167 495 779
762 665 762
626 431 891
564 148 895
713 338 798
677 271 31
719 308 774
529 84 590
480 23 912
90 383 562
826 672 420
666 175 950
599 386 418
389 530 501
319 58 742
623 365 483
668 773 710
416 114 929
3 52 335
416 315 856
73 556 793
524 73 600
478 791 94
439 907 976
666 558 373
559 82 664
452 180 574
886 154 215
38 531 611
350 636 381
699 686 856
70 845 167
798 418 130
371 179 490
208 895 847
440 432 170
406 535 87
846 416 721
653 654 782
579 14 829
368 777 655
751 515 861
882 131 68
339 29 516
177 274 748
426 179 197
529 331 96
361 660 173
824 485 742
378 34 804
603 474 136
540 179 19
431 823 582
312 823 184
489 766 742
129 207 162
387 523 854
462 102 217
78 526 766
318 278 43
785 453 390
533 551 422
912 368 870
274 400 272
726 588 92
577 832 806
366 791 636
349 682 411
248 908 189
173 20 39
426 212 299
285 123 636
667 15 807
67 184 427
803 409 101
14 230 739
252 7 47
764 622 413
549 191 390
911 760 805
823 304 248
316 202 351
312 235 706
328 537 837
613 731 175
97 315 38
497 409 213
479 55 607
583 624 57
129 796 661
540 478 985
813 892 523
776 294 73
349 99 874
898 410 939
679 413 322
165 802 758
471 206 404
649 52 681
709 380 247
781 187 414
927 645 305
272 245 736
380 880 906
784 789 922
646 728 986
329 713 846
589 369 926
606 548 500
358 823 643
730 656 798
641 230 591
904 458 136
185 205 306
361 666 613
370 736 453
672 274 447
626 868 635
306 303 335
753 384 812
314 404 341
698 921 716
812 524 440
734 688 580
480 865 632
681 307 989
514 402 490
15 25 571
336 620 164
406 256 997
794 308 325
662 521 739
844 140 169
242 577 711
882 475 49
133 142 233
671 644 955
402 510 59
516 660 557
368 253 979
361 296 70
597 787 249
334 682 882
259 270 957
131 593 295
764 650 775
594 155 200
326 338 804
397 774 528
504 277 198
11 842 421
126 629 167
721 546 416
479 337 528
757 847 3
233 542 239
664 271 735
346 131 141
69 105 919
124 783 800
664 329 56
55 258 908
476 564 520
267 240 517
869 671 700
35 718 443
579 756 690
354 525 328
493 56 96
437 185 630
896 813 419
112 572 911
38 486 938
833 595 705
464 886 40
523 168 319
489 454 137
264 674 954
61 223 921
499 250 773
416 675 652
242 872 897
308 851 582
700 573 705
281 541 336
764 809 918
227 18 519
849 368 288
313 43 968
796 880 482
622 860 785
261 752 357
640 789 813
124 300 155
53 262 955
605 552 724
191 768 621
463 550 612
828 117 236
926 790 925
202 854 656
77 472 117
424 228 117
536 37 111
12 7 57
737 196 952
106 198 43
326 604 114
315 506 110
393 749 142
828 756 860
782 364 359
895 400 145
84 134 482
596 150 921
865 733 775
316 97 681
85 503 868
377 227 64
6 165 542
537 223 895
681 66 963
626 689 198
449 860 248
385 505 13
409 41 680
134 341 96
662 1 609
108 527 811
528 326 490
670 428 748
208 498 289
512 146 847
772 162 952
448 164 27
643 825 477
588 507 674
343 334 48
449 545 49
632 610 134
722 386 576
463 87 703
422 459 13
850 286 88
669 241 867
864 292 904
404 764 975
888 676 839
773 94 301
834 298 777
84 706 554
216 308 728
885 760 197
156 756 789
579 635 727
29 377 782
247 618 934
747 768 773
42 653 362
27 727 330
255 725 563
466 871 267
614 306 480
277 60 246
704 81 464
123 709 820
274 895 13
293 520 538
763 572 6
849 624 227
29 853 129
90 69 493
509 384 776
438 729 498
770 726 864
758 712 259
880 383 278
85 141 430
602 348 474
284 125 747
58 684 96
165 831 208
885 639 434
507 478 362
697 83 361
527 478 664
678 440 344
871 333 744
30 471 794
856 331 861
42 40 673
693 641 260
200 252 671
438 139 363
393 406 692
74 881 426
499 314 793
434 548 817
22 362 743
359 365 444
789 424 493
586 891 873
606 233 705
600 152 32
230 662 439
766 283 515
448 104 906
72 583 850
746 47 234
791 133 233
899 435 797
594 63 801
824 126 325
569 105 838
373 254 250
493 409 934
419 7 558
668 692 62
777 237 42
116 159 650
482 338 519
619 383 422
324 282 815
562 201 314
379 345 501
801 406 689
401 38 654
353 209 756
93 293 457
913 774 235
549 573 711
488 844 323
898 713 594
668 719 663
582 796 486
706 419 834
235 391 697
259 297 702
155 258 157
784 558 873
549 732 768
523 613 527
635 250 843
495 885 209
429 535 374
538 501 928
629 604 941
871 204 995
28 3 54
409 371 879
596 106 925
913 828 769
570 475 355
381 574 981
361 439 148
896 328 218
38 630 93
356 596 880
417 477 196
597 663 176
525 48 214
792 664 876
405 261 449
102 863 276
436 790 278
732 146 660
365 225 472
200 500 563
120 567 930
481 555 765
109 176 318
219 103 10
16 715 659
737 759 781
451 270 634
403 766 107
792 104 104
635 183 745
367 113 816
127 677 94
689 648 590
462 409 944
55 774 986
199 556 334
318 165 233
519 362 740
312 218 124
876 924 341
261 50 139
536 462 570
15 312 413
258 283 795
47 479 963
396 812 720
800 820 116
179 456 193
52 82 770
902 298 42
78 503 539
19 711 508
718 290 463
533 817 673
341 922 432
773 681 1
425 112 704
294 337 351
661 794 400
745 882 799
77 224 174
711 123 283
748 163 406
124 201 891
13 282 242
793 856 279
338 810 655
928 368 184
426 538 799
822 892 460
126 583 266
888 663 213
100 554 202
161 823 215
122 554 951
667 148 65
638 241 507
832 767 104
539 138 215
810 30 363
704 309 497
780 99 421
572 343 648
84 199 450
865 827 411
493 336 165
714 619 204
506 76 851
430 400 302
677 493 304
30 633 761
809 578 744
669 788 839
430 911 120
390 184 74
254 353 242
317 160 535
766 135 734
767 606 331
355 211 850
811 8 918
674 905 909
110 558 422
202 735 19
712 763 984
213 657 156
466 761 209
416 37 518
102 259 862
799 163 365
656 100 910
43 97 148
194 30 36
895 501 228
602 353 355
64 803 281
275 902 588
370 340 569
77 329 97
769 606 703
242 505 932
731 838 711
294 167 598
439 883 293
354 540 185
453 727 237
544 245 757
427 554 740
780 241 650
105 848 767
393 54 742
727 16 443
792 55 264
857 417 347
166 410 119
95 882 656
250 226 106
898 195 244
471 828 127
739 307 272
600 251 707
424 495 270
297 821 219
319 811 391
263 616 732
540 689 739
636 35 664
333 614 441
701 398 624
237 843 802
95 825 188
389 31 642
634 274 256
474 815 809
218 452 913
763 306 61
731 23 638
186 833 983
496 894 819
905 579 532
68 288 387
240 863 608
125 735 237
534 383 312
307 739 27
36 695 275
776 399 282
142 524 346
778 220 615
777 757 559
42 816 42
371 834 385
232 185 951
111 446 107
115 388 457
839 597 405
418 206 524
765 421 579
532 644 779
618 589 374
186 31 169
887 744 744
630 824 283
398 384 162
381 859 478
53 68 300
76 33 892
569 23 260
624 595 392
819 792 385
136 185 152
532 824 865
873 306 146
223 385 964
271 349 926
594 559 1
416 58 153
201 705 810
173 586 829
337 801 691
347 541 489
441 31 266
638 470 778
2 631 120
634 260 850
310 456 60
118 350 586
525 817 330
618 633 304
294 409 893
278 849 887
468 545 319
822 159 550
843 825 562
762 804 277
494 157 103
88 186 984
66 318 391
585 891 152
397 747 389
921 863 32
839 924 970
233 710 777
433 863 606
566 174 257
802 509 396
410 617 824
426 858 422
708 737 6
147 33 758
201 519 303
264 601 514
811 709 986
861 459 933
712 220 361
172 448 24
744 863 824
607 102 799
108 490 674
755 402 670
125 101 419
835 440 398
375 129 232
377 842 281
283 691 710
581 594 713
525 377 599
346 544 300
818 746 467
73 342 243
651 204 136
277 617 436
79 541 39
711 844 23
786 205 44
421 463 756
45 111 542
319 375 314
98 151 961
107 191 181
290 243 699
361 653 675
397 686 28
194 810 967
122 572 587
822 811 686
699 770 751
597 495 347
531 222 3
48 208 42
405 149 8
7 21 344
896 748 550
713 455 768
421 614 220
692 652 335
455 767 581
738 583 851
515 351 912
623 497 362
283 834 578
48 770 166
659 241 884
835 648 317
745 308 378
867 337 437
766 771 49
122 132 917
169 823 399
503 846 811
856 586 789
640 229 903
233 195 922
292 527 427
903 1871
209 519 981
677 639 934
80 418 288
801 8 786
202 78 109
506 592 74
491 379 908
458 748 174
456 204 881
658 13 970
430 625 742
709 686 19
597 827 782
536 402 658
518 769 421
449 780 596
199 551 636
543 902 920
754 53 31
183 191 237
630 581 815
300 778 109
887 363 202
615 35 73
561 451 784
454 709 299
532 857 351
613 761 722
902 179 225
104 391 69
315 562 284
190 153 338
101 529 152
649 650 492
12 130 670
544 279 279
381 488 693
165 689 445
448 738 601
336 260 225
123 120 744
596 388 921
589 467 918
290 392 188
495 528 874
860 774 255
305 63 714
392 283 943
486 454 743
2 543 227
150 721 309
110 837 845
61 707 402
299 785 344
796 86 741
43 114 567
559 404 941
719 90 740
858 804 317
361 156 790
241 422 446
204 493 256
903 866 81
832 6 267
51 336 297
692 317 636
26 284 985
708 427 873
718 382 177
581 645 686
566 526 264
483 58 474
366 166 832
254 539 50
456 92 531
732 377 835
860 863 244
72 696 563
742 251 898
682 75 450
525 741 44
717 716 581
442 44 403
685 488 863
404 376 556
246 69 50
812 67 756
442 151 836
223 551 72
172 301 70
418 19 4
540 265 354
229 298 606
29 323 181
808 190 974
221 485 568
104 176 279
724 271 977
619 317 99
17 168 467
