16
975 832
302 790 -832
474 648 -90
553 612 -442
330 535 519
552 166 -960
53 259 473
239 577 754
503 168 -52
701 240 456
713 736 -417
417 178 547
448 284 868
591 60 -259
490 241 583
575 574 -884
350 715 373
559 324 -455
683 801 502
670 538 -586
374 794 80
525 231 -273
84 633 -946
572 63 -933
671 110 -371
772 365 287
509 657 -41
290 659 474
53 674 -583
516 463 -669
35 89 971
276 794 -190
692 287 524
81 426 792
226 734 298
418 611 62
488 391 577
773 42 50
555 806 -709
250 99 -91
791 214 610
41 317 -711
805 786 -343
775 574 156
235 687 -928
333 179 199
209 541 -378
648 379 -688
640 233 305
265 207 -668
281 313 620
488 499 363
606 630 451
609 2 198
289 362 -301
807 93 775
481 446 -844
582 21 581
286 339 -949
267 457 438
728 325 977
668 207 705
163 115 367
618 711 -741
95 545 -973
258 63 830
501 35 -890
86 139 -100
276 601 -234
159 790 218
597 377 -690
313 196 795
365 288 935
781 158 853
441 421 173
701 339 548
377 392 476
122 109 722
226 748 -198
127 747 -588
111 670 -883
729 21 720
309 753 -695
142 169 995
787 199 -632
303 623 -599
140 247 -674
386 667 548
240 42 214
733 553 -176
50 126 467
576 683 979
486 304 984
797 315 744
725 768 185
462 213 554
363 389 337
671 560 837
286 668 -688
555 1 -717
309 529 -807
57 20 725
783 541 -577
399 555 -188
682 37 860
293 57 200
195 43 842
356 646 908
324 208 311
685 633 -464
370 79 -534
805 736 -959
157 217 160
667 86 -355
765 767 327
138 543 992
1 732 -311
637 633 -862
95 193 -430
781 207 700
277 276 262
23 372 -767
307 97 47
18 770 -388
720 535 880
111 139 376
508 636 -381
562 807 -261
256 748 -295
488 425 -747
786 377 -12
651 71 -909
509 35 467
245 651 228
591 795 -471
200 389 -193
785 626 106
640 239 -465
284 91 -607
209 489 224
317 116 122
5 409 547
519 579 -584
444 1 -929
730 220 851
80 115 300
577 1 75
715 631 -790
107 633 -694
486 737 246
637 610 -252
522 679 -731
225 547 885
559 522 -409
386 112 810
590 274 -292
277 600 226
405 97 431
200 573 -140
689 692 183
738 399 -496
595 613 -875
86 436 354
799 606 783
153 639 -471
303 558 463
533 440 -665
532 784 408
313 197 -336
25 212 656
187 198 346
422 314 -323
661 548 283
658 461 770
426 283 621
412 315 -985
715 430 544
340 762 281
784 363 325
96 301 -543
472 656 436
350 170 669
619 398 558
750 465 -17
135 593 895
215 590 873
597 122 30
34 216 940
795 686 -781
772 729 182
25 765 -724
194 127 436
768 581 -663
203 22 121
311 223 -513
218 425 -457
560 584 -960
441 301 107
68 204 643
525 32 -493
78 26 -171
210 529 222
230 26 -776
173 91 150
639 344 -323
703 698 299
790 761 877
797 45 428
304 249 923
461 76 668
513 119 -706
118 430 -86
344 457 -658
473 760 487
330 649 910
29 421 750
592 177 -419
400 158 -218
268 382 175
90 619 371
513 36 675
114 222 -133
714 143 -131
20 717 602
722 175 -826
607 552 299
580 367 -396
489 4 -301
412 556 350
670 274 784
678 241 698
240 633 -524
87 160 935
436 542 27
374 484 -940
350 704 -671
281 474 95
109 211 -610
94 641 -847
555 170 419
202 223 755
583 198 -702
675 132 -880
301 39 606
385 193 -825
675 741 -417
259 70 942
490 586 -876
443 720 286
76 67 -861
158 770 699
37 418 -353
344 593 -585
77 671 -909
112 779 -952
641 281 730
370 157 -871
192 137 -544
581 543 -87
29 798 108
101 552 301
269 49 12
51 793 -198
371 504 410
532 607 931
399 465 500
792 800 443
221 144 964
460 336 -829
685 414 -851
430 612 65
670 606 624
601 131 -801
349 205 -654
157 361 -623
211 501 -167
128 767 -122
606 287 850
460 307 -318
806 100 -333
463 558 514
481 357 -718
673 180 -212
731 231 868
755 368 551
121 454 -42
619 79 596
605 385 -597
558 632 -371
22 531 -45
181 611 809
555 152 839
575 802 -413
104 341 203
194 134 125
46 617 885
510 678 734
223 207 -748
427 625 -882
625 530 -984
170 225 129
48 446 75
764 28 390
459 140 -802
524 668 -830
253 756 947
416 10 707
741 591 -658
733 532 -259
24 177 -444
658 106 543
145 440 -799
347 143 223
58 211 -272
653 200 333
225 556 484
153 364 334
339 442 -187
246 542 -899
366 218 299
188 437 -960
378 8 414
676 704 295
437 184 -653
351 780 878
413 161 568
451 460 206
339 401 70
501 538 -612
202 681 699
298 769 522
173 196 -666
34 521 905
22 461 -837
389 639 517
724 110 665
8 564 -892
211 80 -644
306 55 89
306 77 -568
414 54 -974
636 264 747
465 254 114
616 497 -851
792 126 985
554 579 -602
634 662 -922
563 3 -586
298 421 -644
581 536 690
211 771 -643
147 746 57
626 361 -487
319 109 -502
170 224 -248
11 428 -508
31 566 -228
356 801 -712
678 105 -440
653 85 100
580 465 542
552 246 -955
593 98 399
328 405 681
780 227 662
418 208 705
650 449 124
525 603 869
631 759 914
514 102 133
381 416 -457
496 506 255
280 789 385
626 783 -836
509 529 -345
506 439 -927
184 273 879
678 170 -455
778 205 -905
526 91 -93
43 738 83
285 462 -288
801 210 -145
678 404 643
120 415 315
685 549 -283
625 224 861
549 357 873
165 252 609
532 132 501
773 597 909
194 537 -75
438 448 627
649 443 749
571 410 -768
354 578 -668
700 85 370
420 137 -415
404 481 308
118 31 451
76 54 -168
130 313 -261
253 226 2
755 220 47
552 116 930
597 483 72
650 690 -966
801 661 13
16 608 297
729 525 856
584 71 -870
175 486 97
153 357 -97
558 806 21
19 56 -139
176 332 -545
647 595 -911
412 37 -517
557 61 -448
284 157 -549
481 655 953
287 541 23
522 277 651
72 541 50
60 446 132
711 472 -312
772 461 -407
505 507 454
653 45 -964
296 158 150
358 252 151
270 547 -887
782 679 280
770 286 837
319 753 898
216 142 -331
630 445 -56
311 454 -921
181 30 -274
247 49 630
70 251 -956
617 91 -238
492 767 460
513 301 22
384 363 -797
365 678 -808
125 494 -556
624 512 -82
90 380 -628
83 100 -120
262 148 -315
573 481 -755
160 748 -716
604 615 -854
560 160 398
573 328 -706
236 418 822
652 729 -195
763 620 997
2 253 -902
406 713 207
101 806 348
76 509 -393
161 661 577
230 623 379
418 712 -40
457 37 -991
132 807 496
282 784 -648
782 509 43
340 720 339
675 440 407
30 566 405
697 372 -549
215 741 -242
194 794 64
174 743 585
33 104 -549
535 242 665
337 98 -951
599 754 885
532 132 -73
642 539 -533
47 352 -883
685 89 741
189 264 8
471 428 252
137 417 265
731 573 -708
571 247 639
346 745 -297
738 508 -362
18 627 -72
292 479 226
774 252 313
118 132 204
110 225 26
456 356 -4
68 192 -114
788 135 -69
401 417 478
23 689 581
592 543 490
617 138 2
468 25 643
310 400 -369
685 686 926
503 441 15
457 404 -395
646 262 817
296 351 -817
101 646 -353
61 460 -471
4 515 -614
360 231 -559
786 131 834
354 319 996
30 345 966
487 37 488
663 417 -765
757 480 -431
519 479 950
126 118 -673
209 648 458
397 463 -256
556 715 -734
637 467 -766
506 61 989
212 578 -578
168 721 443
378 21 -704
705 295 -117
282 426 -132
262 512 3
131 782 980
112 276 115
346 105 840
124 793 745
372 228 -609
54 744 461
647 520 727
447 283 695
738 473 903
632 473 -587
807 502 -221
88 227 122
617 503 -187
171 511 -847
451 492 364
666 429 -940
114 708 684
236 188 158
86 525 -18
306 290 32
431 424 -863
346 33 578
186 136 86
967 811
95 890 -530
379 387 -826
233 788 488
277 185 -517
776 101 -311
876 655 -405
383 430 -534
934 494 -339
652 203 -774
818 190 -155
701 884 -652
951 271 131
150 290 135
8 264 -434
278 481 -928
260 371 -441
95 791 377
921 180 -501
617 843 -996
156 271 658
4 69 663
303 629 588
180 921 99
801 367 -555
646 29 925
899 444 667
398 69 602
209 611 -460
94 514 -618
306 902 816
711 550 -128
876 130 939
21 778 168
71 548 -96
215 243 916
431 566 709
911 334 -305
131 308 855
105 736 884
579 442 154
718 817 -533
600 690 342
554 229 716
718 300 732
138 632 421
323 320 381
243 465 125
354 588 -416
691 174 192
827 236 599
152 450 135
773 775 612
379 228 -643
136 821 -101
825 577 -710
961 446 -299
259 605 621
380 118 717
807 749 845
825 926 172
824 725 513
621 50 -945
531 517 -3
457 573 -768
84 744 752
721 383 -751
565 746 -165
361 801 -577
861 907 738
901 423 -905
619 547 767
235 506 -702
684 926 739
916 505 -254
446 400 -446
446 837 972
779 652 28
284 147 321
104 515 790
184 878 303
856 719 -846
836 682 -786
97 736 992
541 17 151
913 373 605
580 10 698
137 818 548
584 526 945
886 492 -417
733 352 240
848 135 470
125 845 -905
281 120 286
280 302 -508
937 653 893
93 720 -890
73 808 -652
389 676 -962
366 28 540
381 811 197
896 362 -612
283 145 828
844 574 -12
439 673 -185
417 823 -683
729 12 -795
270 109 -584
49 938 788
450 125 357
741 777 856
257 956 453
619 920 -680
951 770 -568
439 117 -75
584 40 -210
277 253 -450
511 929 -161
491 628 15
410 613 -662
801 697 526
266 358 -716
696 658 -142
28 962 493
141 754 480
381 589 -53
49 723 774
254 476 141
155 277 57
496 934 589
476 420 928
513 504 -642
29 390 -647
948 181 -552
45 643 -513
258 768 -225
15 315 947
394 584 152
327 347 348
949 342 -15
80 613 164
656 428 -939
425 732 883
116 341 996
506 597 261
144 866 -453
107 98 -29
694 316 -302
781 565 -745
131 547 -67
526 684 -612
405 236 657
570 496 -488
213 963 -601
464 438 836
130 62 -561
401 957 544
490 617 -531
97 205 591
568 257 161
477 669 926
85 247 277
744 773 -717
886 709 141
425 228 716
406 141 171
538 119 409
778 960 -408
257 893 626
795 566 313
716 498 -301
775 280 681
260 646 170
254 207 565
746 593 753
135 320 700
934 594 -992
497 789 335
5 845 -192
931 72 968
89 503 -332
875 187 799
800 194 -764
684 872 -664
147 300 514
193 466 -675
689 137 301
705 443 -859
443 475 -95
470 626 -358
604 746 -382
441 519 295
471 30 -437
534 407 -643
832 846 840
16 94 203
65 621 -881
964 948 711
433 511 801
697 900 -860
244 610 956
687 365 -512
233 399 -382
852 744 799
472 365 288
459 708 -733
101 93 -627
705 514 -70
833 27 -58
595 69 99
608 509 -793
127 472 884
776 629 -583
525 78 -700
670 867 -942
680 796 -910
229 775 904
358 341 912
791 196 748
446 11 20
679 639 635
772 848 754
925 887 -788
487 875 235
130 567 -767
584 195 -246
742 542 -788
590 265 172
960 377 -910
718 142 -357
383 845 -940
318 611 -22
850 326 441
397 496 74
410 238 770
595 427 -916
517 836 366
944 122 -953
66 169 736
200 339 -375
845 565 793
819 586 813
837 735 -935
487 183 586
189 939 178
24 719 -997
627 210 -448
349 327 558
655 703 89
881 115 -496
920 635 -492
291 25 -946
953 922 -78
378 179 -875
115 673 866
717 795 -924
606 11 -670
787 58 242
508 286 -612
774 43 450
389 654 199
481 788 59
408 537 -191
915 844 58
647 197 -657
399 2 -119
864 906 282
88 912 575
439 146 -672
839 257 270
243 929 -658
251 132 -642
697 42 109
866 856 890
813 334 717
519 368 -356
768 389 683
272 757 -846
263 667 49
658 301 200
190 774 -30
912 634 -646
803 107 -124
401 849 733
788 146 -820
95 453 424
296 647 -536
786 472 134
921 399 -390
530 895 360
890 178 455
660 176 926
416 831 114
709 552 951
408 437 -165
368 161 -174
702 763 -119
350 333 970
175 75 -52
866 962 -482
947 270 -936
442 748 -860
920 864 -244
510 284 356
199 196 120
520 489 -639
291 325 -526
513 960 567
328 638 6
95 431 960
102 868 -209
201 261 -288
917 9 28
876 361 719
387 917 -697
831 874 -308
255 608 759
9 577 -538
645 484 988
460 317 233
330 163 306
531 83 62
885 130 -679
276 811 -230
115 847 993
430 579 -783
38 306 -916
573 521 641
413 62 -139
901 823 936
175 895 261
159 160 94
820 871 771
98 314 -637
312 929 -524
635 150 -491
548 199 -616
834 797 190
33 859 -978
197 512 969
413 109 -688
830 74 872
777 78 -431
751 819 316
510 428 600
771 902 -41
81 197 644
274 858 573
904 778 -230
819 802 908
492 397 -517
771 202 -98
32 390 -156
644 616 891
138 932 -786
884 883 151
660 227 -34
558 197 -860
625 661 166
624 50 -16
478 400 -730
288 410 509
311 629 215
308 927 -660
44 210 191
868 167 -869
511 732 455
189 670 990
347 650 387
786 491 -52
336 1 375
235 494 646
782 803 -194
480 296 -885
554 106 279
6 910 -958
920 195 889
230 368 -640
763 755 -594
716 532 38
15 324 -585
188 376 7
858 680 -593
51 6 929
112 252 726
523 106 -514
70 430 -720
677 326 97
749 90 607
332 140 157
450 530 882
940 197 -906
785 147 -120
266 952 395
231 425 945
109 84 -198
424 3 332
460 350 -581
369 639 -563
889 239 373
584 421 130
74 76 596
512 335 962
545 931 -164
761 814 229
661 191 343
144 753 -976
3 568 807
450 198 97
632 604 102
601 14 -117
812 806 -532
207 629 -861
115 594 -207
677 667 154
34 912 550
575 289 -995
798 418 -507
930 802 -883
920 551 22
83 549 -387
508 668 -368
688 871 -998
230 231 -622
122 538 -34
482 99 732
149 796 923
396 173 -632
897 849 -870
156 923 396
668 666 100
898 81 -234
764 953 688
733 137 -521
60 35 583
642 560 -222
774 707 -116
524 737 -937
19 268 726
586 163 -795
775 849 -815
341 443 691
695 931 -232
738 745 -743
37 158 684
471 258 -446
228 903 641
656 614 183
178 576 188
582 795 -396
319 62 -557
5 344 9
318 169 -903
249 876 340
340 670 998
769 69 -513
345 658 994
864 965 777
353 443 51
901 134 963
518 685 -242
509 183 -873
887 943 347
933 452 85
486 466 594
751 798 -970
926 966 52
739 849 -649
791 778 20
185 102 646
853 58 338
298 47 -814
951 896 941
493 478 -936
764 219 688
56 565 -471
781 205 890
535 241 674
566 270 883
259 462 -551
750 390 -10
370 428 -46
500 803 -456
252 131 337
243 874 178
846 842 -590
677 35 -876
366 337 -589
729 745 -162
173 649 310
495 627 1000
752 492 387
301 174 455
43 291 -211
725 657 857
475 502 399
470 916 -394
857 92 -760
766 120 356
659 304 276
913 719 339
254 416 -538
600 65 718
902 680 660
37 64 -612
917 792 -929
518 761 -528
385 841 -852
911 673 -671
919 937 -198
128 744 -849
847 764 -257
240 950 -557
599 496 -296
474 230 -942
725 312 -149
116 291 788
329 839 -963
327 125 867
607 896 -825
829 92 -845
822 382 -50
524 59 -316
503 507 -689
156 637 -41
198 738 -551
746 122 291
925 109 -486
232 642 650
782 745 195
302 258 991
870 208 414
581 352 -712
376 85 179
549 522 -448
466 227 719
498 668 647
631 925 -421
310 713 -215
482 221 -792
917 12 -453
490 544 413
811 154 829
432 255 655
37 474 -532
508 175 -907
831 307 779
941 783 -105
204 46 428
863 566 -997
325 635 763
548 128 -844
435 229 -227
150 410 259
8 168 205
948 923 310
309 52 -935
674 544 379
798 104 -263
456 947 254
807 866 -780
252 492 -706
423 596 -912
176 575 -567
908 503 225
2 746 481
667 423 -492
295 662 -979
78 803 606
242 181 -193
222 753 627
117 947 -805
703 595 442
934 491 642
205 451 -878
355 811 -327
301 411 831
13 876 -685
96 836 476
521 59 606
391 110 -107
906 323 -278
783 507 -596
907 259 -812
93 22 -797
771 761 261
963 604 -766
287 703 442
15 930 332
678 353 556
190 526 -893
132 868 -197
625 782 278
637 159 351
404 31 473
495 639 -241
306 178 627
365 341 -51
587 830 360
856 631 -731
336 234 146
103 825 901
705 892 -74
860 842 -548
632 757 676
857 654 811
487 661 -202
35 28 -35
530 733 -199
928 777 256
370 561 868
98 5 -654
192 423 -159
914 74 984
740 621 641
589 26 485
522 402 637
616 705 37
870 579 468
283 346 979
7 414 88
717 702 155
527 576 672
917 347 253
150 756 -416
552 851 -106
759 859 -344
230 735 541
295 470 717
337 846 641
716 633 584
669 503 468
33 433 -873
296 409 -59
76 450 -538
39 808 -538
397 311 718
769 584 85
629 105 -445
518 422 1000
757 254 -366
19 294 -55
695 526 -974
85 391 -936
705 532 245
809 900 500
833 376 -424
405 276 -747
835 962 684
503 750 769
215 48 -492
394 688 200
659 456 -451
652 79 50
176 473 727
163 951 907
642 704 177
578 561 -339
587 18 235
5 468 443
714 704 -718
141 305 -740
874 306 533
727 357 -907
494 16 947
198 926 692
452 365 -750
630 95 -44
898 646 296
581 232 -968
526 752 156
232 799 -212
106 313 676
281 91 84
81 705 -280
967 671 -855
912 399 635
388 878 829
756 612 -659
931 182 -244
99 81 89
267 504 -328
115 509 564
909 670 107
633 122 -550
693 404 738
178 177 409
847 938 -656
91 176 628
97 163 -456
175 130 235
717 318 571
499 218 -986
465 211 966
455 863 -71
848 530 724
664 611 59
368 660 -235
880 354 454
468 722 -904
964 458 998
188 736 -955
30 905 -129
775 173 540
282 873 -913
234 204 -353
243 532 86
660 451 -554
45 359 880
331 889 -831
558 248 684
24 548 -526
925 432 289
135 674 954
211 886 -844
854 133 -216
771 728 -964
392 849 -135
920 560 223
18 472 162
401 53 -904
900 398 -550
614 612 -852
576 936 -9
582 653 379
480 620 455
252 310 -30
58 249 -244
683 767 370
627 287 275
854 516 -344
315 737 763
682 928 596
56 794 -330
379 39 -80
816 300 -729
935 219 -761
675 227 -959
171 857 -970
963 727 -261
377 227 -932
163 136 -247
958 43 592
36 132 701
476 943 -574
886 196 506
386 876 -782
901 308 968
168 852 2
442 388 967
638 146 -126
469 234 184
364 105 -874
565 492 -899
585 643 236
705 176 886
924 868 -810
813 925 937
484 630 762
831 484 -487
104 209 -832
647 870 -563
839 772 900
953 270 -897
198 499 -754
542 889 183
113 133 736
350 334 349
374 628 -732
445 499 677
19 121 -780
437 671 269
8 334 770
823 327 -156
179 330 782
906 732 370
844 327 -552
445 864 494
830 416 -48
827 285 917
191 690 206
837 389 668
866 816 345
642 782 -15
216 717 -151
799 895 -683
785 612 564
820 10 981
609 854 787
52 520 781
288 687 4
282 436 296
278 288 -274
570 587 278
621 630 375
503 472 -446
257 680 -949
438 63 -413
132 681 704
766 624 -181
910 408 -241
782 504 769
465 37 466
470 237 251
849 646 369
674 607 -480
159 293 -600
585 413 371
716 232 -116
5 125 -193
251 126 -50
670 632 -46
828 889
453 682 -523
345 30 -685
579 580 561
723 25 -245
753 722 33
116 808 -831
413 32 623
299 270 651
296 565 -359
761 511 459
612 228 904
589 448 -725
375 775 -980
490 201 950
463 609 -548
749 71 -774
716 685 -197
532 707 -314
428 21 134
406 91 346
3 411 697
519 397 475
729 313 -453
451 446 -834
537 267 -807
311 80 937
48 32 731
5 313 87
653 354 852
561 748 -215
260 657 892
431 163 -144
370 812 689
578 796 158
540 30 318
663 573 563
575 548 -189
815 474 288
103 779 -979
209 494 594
232 789 -487
9 621 -970
167 497 594
36 49 -377
11 258 601
333 140 -386
666 249 701
505 34 826
102 675 -441
577 163 -395
311 576 57
419 440 -697
58 438 -947
180 630 -10
284 352 437
408 206 12
265 373 -897
516 290 142
251 684 968
283 455 384
543 486 -407
718 334 -94
273 828 -303
659 111 451
81 335 -416
809 382 -282
393 289 201
87 529 528
16 63 -494
209 446 369
17 507 -187
681 286 -601
57 108 849
524 724 849
283 329 338
676 272 -121
196 700 -324
544 552 -330
527 589 937
604 70 904
590 82 -23
739 711 -344
564 461 -111
54 658 -976
586 127 758
30 82 627
132 359 680
99 594 947
760 548 938
362 781 666
1 601 -44
741 171 -792
246 544 -406
617 677 -653
81 253 -62
658 717 -688
486 451 674
610 536 114
692 171 -837
627 12 -369
11 165 -63
27 207 724
656 93 847
194 622 836
638 330 190
141 715 300
430 322 -79
260 24 -594
555 85 472
268 662 -830
33 575 920
302 353 -984
675 84 -943
75 167 -292
597 217 -820
159 171 57
474 29 79
210 429 -270
24 294 -672
444 694 357
434 199 421
490 576 -479
756 637 -653
189 191 -467
173 123 441
750 416 100
297 820 142
314 206 529
530 175 725
123 458 -706
510 235 -441
277 352 -550
256 396 -183
6 770 -694
507 150 -957
241 404 631
604 375 591
290 202 -17
211 742 604
377 172 362
208 631 193
713 188 79
607 26 808
129 341 413
810 271 652
649 706 315
669 277 807
320 616 -703
525 342 377
416 317 538
363 351 814
15 564 242
632 384 -125
151 144 -305
428 762 100
622 60 470
271 133 -168
10 672 -896
444 451 962
628 161 -825
488 659 -232
242 145 -843
109 207 631
714 283 -567
684 151 -426
721 739 -739
374 241 -619
379 77 -347
465 824 -385
207 723 -322
799 254 -121
158 241 -238
298 62 850
619 496 932
449 729 -526
718 355 -303
778 172 -209
807 381 701
383 701 226
132 243 -939
824 337 -794
172 759 -590
611 153 -696
158 307 230
749 70 671
619 592 -3
78 565 -199
822 472 107
665 205 188
52 285 762
84 450 -472
825 634 195
292 691 -762
468 748 -568
246 775 -919
628 559 822
161 570 -294
198 759 970
641 166 -502
49 62 107
16 325 -575
506 340 -351
207 335 526
612 401 -418
257 685 -885
155 131 383
28 32 624
750 748 132
324 240 20
191 13 482
756 87 -31
738 456 -945
101 123 -183
467 397 -421
501 277 -266
574 493 -277
308 309 849
292 464 -359
80 329 526
655 88 -150
567 315 241
446 579 555
202 153 487
434 191 192
801 628 -773
464 782 422
805 13 161
789 542 -987
559 400 254
667 193 -240
745 357 320
586 328 977
493 824 599
326 742 481
345 801 815
719 424 260
17 148 -315
509 286 381
411 435 802
6 234 -643
415 59 282
460 332 -255
158 104 796
561 744 138
775 638 241
640 94 734
363 157 -333
636 749 -550
17 695 282
721 382 44
808 607 -712
297 161 -75
819 83 554
291 597 -431
5 754 -503
298 130 121
697 196 -729
260 343 -403
109 671 -199
522 546 132
156 600 -847
533 563 -765
616 237 489
691 244 -667
77 436 240
545 475 -748
97 302 620
216 787 653
470 506 98
412 221 20
71 534 -840
70 136 872
272 94 -945
238 723 -202
331 164 389
511 329 229
127 682 555
734 49 797
254 188 181
826 510 -493
744 638 598
102 263 -907
449 109 -26
472 355 -870
381 35 -764
336 186 39
480 286 840
522 276 733
64 245 958
651 656 -175
609 765 911
422 237 -128
241 42 925
309 151 -469
226 544 -508
776 567 -922
250 668 869
118 45 -441
591 595 -915
513 315 576
225 99 346
475 691 45
818 7 275
520 59 744
639 363 314
569 318 861
15 539 103
506 182 -130
93 117 -657
366 91 -541
330 470 767
769 360 616
485 175 209
490 250 691
378 728 384
797 300 438
510 559 -361
240 623 -300
762 707 605
746 573 361
247 283 426
576 326 251
456 180 430
595 315 -176
289 770 -120
458 765 772
573 179 382
546 735 76
110 556 -697
274 8 -44
675 383 -223
22 724 441
772 637 918
226 312 -39
156 282 -554
355 377 316
255 320 921
102 496 123
635 817 -521
505 738 -457
382 675 401
63 2 -651
202 116 -633
599 677 -710
461 629 637
802 124 313
322 385 -692
324 433 -994
551 682 305
223 96 -479
163 193 396
321 470 -572
819 476 -125
266 213 80
498 400 968
662 468 254
760 509 76
101 785 138
127 609 -1000
314 300 -797
779 268 -604
341 792 473
298 264 211
250 412 195
308 188 -250
587 333 -539
523 12 -39
322 116 -515
254 803 -757
222 688 -376
393 734 108
521 308 163
643 521 -725
518 786 654
69 653 51
344 555 -597
132 97 663
828 700 -689
161 299 -346
518 41 136
301 228 -411
825 330 766
226 523 -727
753 661 -833
205 703 639
671 152 -848
687 164 -653
668 593 54
739 563 366
385 472 -474
677 204 791
15 780 994
339 454 225
799 437 577
694 370 -862
681 828 -652
309 60 215
283 19 -324
379 350 362
646 163 -41
32 194 468
218 67 528
162 273 -452
71 156 451
737 388 223
183 95 153
619 503 946
268 805 604
197 489 -257
629 101 -931
522 450 74
324 553 -77
570 611 235
505 464 418
69 667 649
594 775 -174
249 520 365
487 331 -288
98 709 841
2 240 -497
314 480 564
153 299 -945
416 448 -904
403 813 -35
86 531 213
490 660 -991
16 244 -324
673 41 964
21 452 -898
67 749 346
319 194 -299
345 753 232
21 337 933
253 35 -244
87 118 470
738 601 -392
665 451 -366
656 766 -319
113 740 -375
779 291 375
787 636 25
310 335 -402
219 814 -855
782 724 705
76 188 -348
99 347 -359
494 506 -528
488 118 251
221 469 -500
645 130 284
665 431 650
518 816 830
353 240 -672
657 344 487
229 43 871
524 314 566
631 770 566
394 827 -221
437 205 783
349 283 -338
717 6 -269
63 447 -789
752 800 507
447 175 722
413 824 -453
77 488 877
592 471 615
310 822 332
475 78 968
46 377 -663
220 113 -99
369 121 -908
725 690 105
791 405 -541
319 291 -899
521 6 -531
209 624 826
762 289 -63
42 358 358
717 260 555
186 758 -473
814 187 -217
731 686 322
735 46 -689
395 427 735
158 651 823
541 108 -638
126 383 273
724 622 -176
50 281 -398
143 139 568
171 604 -952
16 383 -41
343 671 -242
92 212 737
282 202 -368
539 22 -596
39 781 38
55 721 391
110 584 -792
203 180 532
203 303 262
691 317 -282
714 287 -509
561 710 -84
327 152 -949
232 688 -822
650 348 805
752 524 986
672 653 -523
219 426 814
410 767 -925
211 185 -667
292 233 -718
235 394 -73
659 688 973
75 680 -101
278 322 544
819 213 230
436 107 -979
654 222 714
758 389 -538
627 651 194
667 105 -791
58 81 123
792 639 -101
737 207 -612
565 810 -407
597 211 -160
308 322 822
650 406 -526
249 350 905
284 75 426
241 59 -59
726 771 -967
140 694 644
168 547 306
332 782 -1
51 679 857
277 120 589
462 375 -741
495 177 981
383 176 656
144 528 -283
269 819 722
108 427 929
707 288 485
586 139 319
648 642 -100
51 182 -524
481 818 -328
33 92 -415
819 471 841
205 275 490
385 247 473
220 240 -792
76 420 625
361 266 -219
310 38 -129
739 583 -201
599 92 -87
291 114 -543
306 150 -483
132 163 958
736 389 8
535 795 -882
364 201 582
162 108 690
606 624 -245
424 588 442
209 170 -723
469 192 -590
554 245 489
64 309 -634
284 293 -448
383 384 -993
446 217 359
461 105 -562
793 549 -84
380 449 -197
680 130 767
98 787 224
176 464 59
226 338 -44
569 335 992
828 297 93
613 397 314
423 226 854
380 156 -263
704 760 -777
670 359 -849
738 302 -170
347 774 289
464 144 898
825 478 -992
549 116 -725
158 717 607
480 381 -788
130 169 877
544 174 -356
710 164 186
83 75 -169
681 767 479
453 283 -984
801 492 -126
535 722 990
388 81 65
772 618 -761
671 576 182
119 155 971
538 128 -432
107 379 283
704 456 974
294 607 -37
786 95 685
815 18 -321
820 230 -959
540 445 455
423 549 -835
66 154 178
310 1 -247
99 425 -715
812 810 843
761 585 348
96 414 -695
781 725 -8
519 328 252
560 806 -670
357 615 505
70 570 159
794 232 922
628 755 -72
363 285 656
377 320 950
233 472 -984
210 357 -976
630 22 235
651 9 -79
756 295 -169
267 96 -69
458 765 -624
267 573 882
609 394 -225
652 215 -178
38 365 -627
670 676 661
13 514 466
796 797 -815
179 796 179
291 393 841
606 759 49
316 623 590
506 563 343
515 436 -610
162 818 10
538 607 -208
343 601 140
630 441 -284
486 743 -239
726 43 -379
713 129 177
769 120 -73
75 235 795
104 574 194
324 532 -708
659 422 883
608 174 -250
566 800 467
437 358 -847
255 2 702
380 209 615
486 67 -562
695 58 829
790 341 -283
621 373 -371
675 282 989
22 637 -484
705 663 -17
166 391 -220
553 106 -973
111 693 -596
242 308 -173
669 446 -913
775 25 238
148 334 990
430 403 446
311 775 -148
788 185 -81
354 208 -750
474 225 -736
248 63 -907
203 756 -786
593 407 -5
384 42 539
823 690 -255
79 83 600
93 604 905
777 229 231
75 734 -465
569 537 -338
584 702 -376
751 333 859
701 240 -683
109 556 -589
344 796 212
758 482 -422
502 296 -939
133 152 218
360 59 -279
296 247 240
522 532 9
490 353 -873
471 530 443
744 179 629
110 93 -261
734 628 -227
418 626 646
83 298 609
457 389 -948
369 25 17
771 241 -173
624 648 -724
419 67 686
165 249 201
421 707 200
141 402 748
258 173 -600
18 424 -70
614 624 463
609 534 -964
751 85 987
548 666 -710
667 506 -531
760 323 202
529 331 -597
569 237 -380
761 491 -279
381 430 453
411 472 -797
619 378 -985
706 211 659
22 509 747
218 512 81
287 677 740
316 115 -196
806 63 -684
50 264 569
133 767 -8
375 479 -420
443 550 469
118 330 633
227 804 -966
567 584 -350
628 174 -79
662 681 173
595 474 -36
154 439 36
273 39 -432
221 315 -45
476 338 -10
807 346 -703
411 752 -282
264 312 178
85 696 -622
178 275 -170
69 356 218
748 558 590
704 751 -592
199 661 -221
141 89 382
644 747 -809
740 16 611
280 290 -195
818 122 635
226 50 628
719 331 -378
686 56 475
132 67 424
734 209 -666
101 439 115
546 749 161
397 18 932
663 257 848
386 199 300
377 664 691
86 394 -36
