8358 27186
6512 7859 -922
2116 4246 -546
3174 2792 944
7129 5475 -734
3939 5788 -799
3274 2006 909
4671 5224 509
4885 36 -229
206 2905 -118
2943 3229 -784
2120 1350 123
5613 1798 -812
503 582 -693
7200 5001 856
7605 4757 -610
6959 6549 -179
430 8289 -965
11 1739 772
4618 1746 975
5619 1533 -918
2795 5133 -440
7875 5589 543
916 7032 328
7060 3109 17
1518 1496 778
1478 2604 -290
5226 2387 402
3390 4223 771
2548 1273 -6
8226 3417 833
2889 4583 605
4129 4885 542
1433 3581 -951
2011 5562 -574
4248 1141 746
5483 5652 -522
4189 3887 -115
6163 2402 -107
531 6328 669
2394 6732 -581
5532 6053 455
1714 4812 -591
6521 3504 454
882 4490 -883
3821 4820 -865
492 6673 207
8327 2890 -404
2381 5845 -718
3350 742 651
8136 5915 111
3542 5819 -733
3144 6135 -704
2401 6318 477
3006 3220 -491
6577 327 567
7837 5537 -82
6506 2440 272
1581 384 -134
4005 4998 -733
4459 397 -139
220 7163 -754
5523 5560 702
4826 5792 956
6301 3602 -624
3183 1263 -872
7796 4240 834
671 4592 -270
7447 844 493
2049 6101 -163
6228 4290 128
4132 6998 42
2543 416 -428
3091 7502 -907
3617 6600 396
4474 1519 853
6422 3451 142
6077 1262 972
1397 2530 -857
7950 4306 176
3923 4150 764
6174 4639 -812
110 2719 -297
1800 1303 665
5188 1402 -872
6108 2809 81
463 7368 -371
296 6081 -344
3298 3253 -697
5537 5231 928
633 5699 415
1718 3002 -210
699 1570 82
7583 5918 -934
3218 1810 -390
891 3728 163
4152 979 599
550 8356 353
5211 112 50
5451 2733 -97
577 4594 756
4547 1841 942
3453 4043 -149
7883 2887 -62
5038 501 -558
3963 4648 -983
1223 6678 -892
6629 57 693
1345 2239 355
6072 3015 658
4491 6229 -515
4497 5707 -117
5495 924 523
471 5136 245
5993 4136 20
7806 661 -125
5677 4996 610
4640 5618 -924
1831 2540 -508
2379 6623 539
6415 6779 926
1559 6092 255
4466 8193 -965
7530 7289 285
5141 1940 467
2863 6102 -735
4410 3430 280
767 8041 -873
7000 6608 -603
5498 5294 -417
6689 7599 823
7579 3321 734
6564 3930 256
6935 4124 -76
7892 4817 739
1225 7022 -295
5442 8202 -614
1320 3185 -941
6789 6854 -362
3973 3065 -967
7468 2253 562
7235 4586 996
3401 5675 -685
6881 3592 489
1443 999 480
6087 3075 237
7723 7749 24
1801 3613 540
5043 4241 -565
3608 7931 988
1103 6385 419
7793 6421 -511
6086 2142 409
4280 1630 -702
1699 3438 8
4953 2842 860
5100 6172 45
3525 992 863
1872 1102 394
7915 4818 566
2013 5615 725
5329 6054 897
946 571 368
2088 1858 -173
1995 5000 590
1362 5533 -969
804 3685 -835
714 4566 -943
1790 6611 -260
5231 1448 199
30 5431 443
6087 1447 -606
7133 6320 571
5510 3975 -672
4134 6468 901
8119 7731 525
3594 902 200
3853 6258 854
1804 4533 -521
2832 2718 -878
295 3175 599
2999 6965 -782
2640 8275 25
1159 8059 124
2251 7577 939
107 7367 -143
4191 1748 113
1854 4430 -397
1939 5240 156
8224 1858 -564
6867 2419 -303
1623 4431 -14
322 4200 578
1612 8129 614
7748 3638 395
1543 6533 -714
6720 7433 276
2526 4221 300
8328 5688 731
642 7110 -152
5455 598 75
3391 5211 -352
4086 1734 225
3010 7835 -398
7158 1586 -247
5958 6563 -837
7578 3785 486
7864 3714 670
5168 1624 790
2179 5204 228
6808 5874 -937
1370 1663 147
1038 2250 438
7906 6914 -417
3888 5146 899
2805 3136 -458
2698 5216 -455
3050 7000 -745
3769 8333 -452
4236 6360 92
5486 3299 132
8117 2463 396
1767 5210 79
4182 4708 -198
211 401 942
7748 814 449
1919 1166 -388
8260 7257 231
6719 3463 840
5516 5356 912
5548 378 317
4257 3112 290
3504 4696 756
5171 755 -152
2648 345 895
5733 7671 -832
201 5671 -63
7047 5442 -111
4316 5654 -60
7357 2858 944
5122 4465 46
2226 6232 770
4633 5125 -257
3658 3193 -481
6105 8205 603
3400 5767 531
8170 3995 -243
2202 281 -893
3079 500 630
5582 3531 -14
7820 5860 -333
5681 5430 -713
2363 6391 788
5122 3276 815
4503 4107 10
4831 4772 219
4617 4839 205
1505 3683 -680
5846 3785 -506
2168 5392 -547
2395 7114 907
522 8140 631
2580 5054 420
2024 5002 370
2576 2130 -447
6714 7146 -501
4353 7450 342
108 5746 -912
1026 1271 602
6345 7609 87
97 3801 -896
7735 5736 859
2595 522 -692
361 5971 854
5197 4039 -718
4417 3389 -890
1823 6117 -727
1003 3901 -134
2294 999 114
1623 2002 591
5345 2705 -982
829 7132 445
772 2325 692
2991 399 -405
7285 6455 543
4390 5009 4
946 297 10
7253 5089 797
979 1608 270
4009 2862 993
2893 359 442
6624 6812 -88
4742 1138 -350
4971 933 -206
5639 5918 318
6628 552 -652
6116 1468 -450
2700 2808 989
8261 8048 494
1833 3486 -216
4094 7942 787
6906 7618 -652
83 7974 789
1247 4191 445
3255 451 -26
6865 7307 662
7213 8156 -13
6480 473 680
3430 4853 842
2163 8202 49
477 7469 -95
2764 3904 808
4228 1803 589
1595 7198 294
5792 8189 160
2202 5297 -282
3348 5880 234
1296 3812 723
2200 2005 -689
5015 1895 -645
5843 7123 -112
3930 7506 597
5635 776 647
524 5189 -196
7561 891 412
7488 2693 703
7556 4638 -120
2755 7868 977
1353 3420 -614
3776 7621 167
1638 4984 323
7558 6198 -933
5454 6621 193
7576 6037 -606
399 6431 54
1590 5573 -992
4183 2356 785
2978 7017 76
1000 7745 -60
4905 3038 -494
591 5782 273
528 5127 356
3968 65 -332
302 6724 586
4103 2320 -392
6265 378 -333
8223 5154 347
779 7938 -290
7462 4055 -642
7616 5063 -96
5088 120 -205
3683 5507 258
7763 2946 -536
2108 4545 267
8113 4641 -281
2214 3697 479
8049 1611 -450
8248 1627 339
7211 6238 -474
6577 789 433
916 2267 31
2702 6709 -720
5376 2131 914
5842 1914 -402
2609 926 566
3881 2064 940
27 474 270
7200 4488 -404
3096 1362 663
7485 621 -349
7689 5551 -484
4092 5775 -487
7197 6725 320
4827 6654 -310
6785 6790 -904
5179 2851 -245
2866 468 850
2614 1909 -204
1509 171 -291
4831 1025 851
405 3580 206
1420 1601 -272
1045 2830 -666
6216 2132 262
7826 412 669
3130 4957 -372
1529 1217 -178
6560 2413 -593
2079 8355 -585
6111 8020 -359
3503 470 104
3675 3598 936
2775 2151 464
1105 4542 -911
4061 4645 -123
4180 5403 61
1495 2081 537
7584 4022 193
4140 7758 233
4713 1723 -134
5745 4887 716
4898 3580 816
3487 3425 -101
1587 787 291
7609 2581 -773
1375 8291 -759
3801 5945 -778
2972 6625 177
1801 1555 298
3323 3145 462
4084 3776 -843
1549 1453 -260
6240 5939 -547
2744 1511 687
7935 4950 44
6933 7239 -829
4972 3201 -849
5033 5499 -866
4370 5139 -356
2812 1126 -868
859 2286 570
6918 2603 223
4376 5305 -161
5337 1562 710
1536 3649 -115
3166 6752 32
2570 7370 618
1020 855 -174
7148 2437 -207
5277 7602 -725
389 5612 124
5373 5594 -24
7491 2557 -403
1047 6228 65
2135 1782 786
4570 6630 315
6849 3145 996
3755 6641 487
5182 2273 46
1378 1812 -269
7704 3493 -533
7832 4840 -511
5638 5561 -982
1576 2628 -390
6119 6483 180
6313 3666 -976
102 6428 219
5125 3822 -979
3782 1408 -189
2940 3876 618
4085 1084 510
4324 4678 -221
4981 1661 334
886 4004 -852
3140 5730 -749
230 4424 -660
6993 5643 987
960 1565 353
1066 1988 -110
2107 1236 -147
8036 6100 -832
787 7747 -576
4347 7466 -435
1291 6330 459
7880 2006 -531
481 2506 -796
2837 3823 361
2357 157 -438
2045 3081 -677
5576 3900 980
573 6372 -82
430 1417 611
4029 8299 -933
6766 4420 554
4375 755 923
4835 2731 -462
4091 2759 -12
2132 4253 648
4922 5503 300
7274 7322 700
7327 2202 662
2494 561 425
6914 4926 354
429 6347 -902
127 5426 524
7387 145 920
7747 7169 228
128 4572 429
6520 3060 -208
46 6455 66
981 4193 158
6080 1731 -291
1446 593 -295
161 155 -503
6904 4739 -512
2436 1281 -755
245 65 -961
27 7206 511
5398 6330 -807
1000 2413 956
753 6284 -324
3792 1135 -882
1450 4845 -263
3744 5043 -76
1078 3588 -752
364 5188 -107
7165 3517 353
4197 7300 140
6468 7876 -270
5154 352 462
1226 7081 143
1002 521 314
4242 5306 10
2548 4195 -518
3888 2061 -537
1872 3574 -872
5205 3512 -721
1179 3601 488
5126 141 -403
7875 2225 -353
2533 4250 -414
2726 5363 -240
7417 1287 332
2814 5632 -489
1877 4553 -236
7477 5440 534
1916 8070 55
5760 1503 -797
2988 5019 476
4225 1885 636
4355 4068 821
8115 5370 -530
6400 8215 -217
5510 3233 -903
7755 3523 -945
6234 1965 -530
3087 2211 -404
194 7940 881
2760 2165 -117
8140 6278 826
5348 1078 553
2527 2146 475
1452 1667 -720
4925 5762 230
3739 2698 799
2351 5834 546
4687 5039 260
7795 3335 38
2789 70 -436
623 3983 -332
8249 7601 -868
3740 1627 -888
786 3612 692
6305 7807 -280
1306 6829 184
7675 7196 90
5691 5418 487
8152 1525 190
71 6554 -822
6124 6832 -667
2984 3788 941
5065 5806 -39
4925 7606 128
8141 433 -677
4937 5407 -487
4455 7115 -199
5108 7919 -265
3871 3433 784
3093 3588 -416
1551 5232 211
4384 4492 342
1098 634 -281
2637 2258 115
5783 6882 -907
1267 8335 -431
7067 6366 -667
1035 5399 -958
5347 5740 232
6466 3351 -966
911 2263 544
1924 892 -996
8240 798 906
8075 1654 925
5971 6573 -429
507 5303 959
1131 2422 -546
6644 3932 -88
3021 6106 -599
1035 2032 -728
6360 6236 -980
6269 2328 -105
6023 1893 536
3623 6458 -256
5079 4133 -726
1017 711 886
4089 3115 -495
6608 752 -129
4781 4202 513
7201 654 11
5704 3950 895
1254 4468 439
2809 3418 -908
1383 1485 126
2127 1856 -74
4870 3576 680
4018 2023 22
5731 3463 -268
5245 5104 -744
5661 8216 -387
858 1099 -821
2557 4334 492
6029 1520 -684
2724 1973 603
3865 6426 -182
4655 1053 -189
4776 2745 -411
1801 6919 881
255 7337 455
4650 3541 -335
1455 1670 -312
2772 8122 -375
2577 6956 584
1865 3811 716
4423 1422 -704
2440 2235 -233
4852 934 -683
5665 5487 -160
5047 5612 712
2807 4531 69
3564 6636 891
4627 8080 594
220 5566 75
7029 7498 541
1847 5221 -614
1641 3898 527
5040 5847 994
3775 4252 -301
7593 2113 -303
6121 5013 -359
807 5390 746
3339 6640 -613
904 6681 -594
3681 5255 -842
1589 4065 -197
5246 8034 757
7750 570 -722
3803 1356 -974
2809 2298 -971
6706 1794 411
5573 1400 854
2550 2622 142
955 6767 95
3664 4414 -201
636 719 -203
3986 8121 661
1641 8115 779
2075 3280 870
5117 7308 867
8136 7750 -211
6192 4679 -232
3322 7208 -730
5757 6813 369
5404 7133 342
3925 2046 -824
7159 6549 240
582 2704 -13
2634 4045 -482
8267 4466 906
5983 1235 815
3423 4726 282
6140 8256 -375
682 1505 646
1555 5017 265
6192 4561 -896
7560 8064 583
3508 511 595
1129 6945 -850
224 4620 -435
7488 7252 -505
3766 6000 671
7833 6777 400
1842 2124 -372
1007 6463 576
6618 2961 -893
318 2531 225
1675 6917 -188
7719 5997 -364
6337 124 -225
5630 3097 586
7338 1317 802
3189 5540 -383
2597 1128 808
6174 2264 562
6645 2552 620
5501 5959 511
1946 6756 -409
1231 125 796
2776 8098 286
3862 4756 -922
6674 245 -40
6445 6971 -900
1092 7063 -308
1955 6072 -243
7923 8127 942
5159 6186 -588
3810 2936 684
1920 3008 -182
6709 8302 993
6936 344 -393
8162 618 -820
1338 3461 316
7217 609 643
3291 4753 -983
8209 1052 770
3455 1194 -383
3252 2003 851
6033 1308 -267
188 7099 -111
6484 7762 683
2021 3347 978
5446 7828 85
6532 6482 -767
3160 3869 -64
7424 2796 -795
331 5473 938
344 4719 -73
7852 5116 115
977 7532 -608
7565 5876 -968
254 5670 -168
515 852 800
7176 5977 488
7694 7115 -247
1548 4836 785
10 6519 576
3608 6235 -372
7068 3977 -640
26 2318 -683
7389 5984 -405
1013 222 818
130 1293 -215
6562 99 86
7316 6878 409
2112 2917 201
5769 1242 52
888 4710 -650
2268 1241 341
2015 7006 -491
7927 4027 -829
7058 4514 480
685 1377 -451
2393 7841 790
4458 7933 -465
4991 3349 323
3547 1640 -246
3700 1100 -480
5894 5126 -50
4403 3669 -798
4781 6158 422
920 4951 517
7554 925 207
7656 3954 753
65 7642 733
459 3783 504
1922 6912 845
4018 7722 -28
2301 1493 613
6555 3759 881
7494 2451 234
7792 6140 761
8343 2084 695
5054 5666 -908
2167 4923 762
8164 1358 -173
1870 2919 369
6189 5877 755
60 6364 -372
1067 2422 93
6556 4738 637
8000 1342 -86
1552 7178 455
1821 1976 -156
7934 5308 45
7460 6600 -945
4195 4154 134
7949 7575 -10
3022 4038 586
6414 6433 -6
6756 5255 460
7445 835 -480
4982 5971 834
5492 3310 -168
2442 2426 -221
7873 319 -731
6619 3893 -55
7623 7471 -372
2487 2305 -229
2873 1610 -731
1695 2325 492
7403 624 -34
1877 5800 840
3639 5877 739
6336 2939 849
6710 4109 919
1475 5902 -554
2790 3651 92
3332 5809 -970
6944 6984 -906
2795 8091 -863
897 1249 -742
5103 446 859
520 1026 -344
7554 2146 172
3297 4273 451
6347 3386 6
4430 5082 -437
804 2273 -345
7712 5297 -718
5472 809 394
3708 2083 -400
13 4808 899
5101 8341 435
2816 3015 -737
5080 1776 884
5947 6711 281
3824 5804 231
7686 2727 987
3252 6259 40
5635 8207 917
1362 6970 334
2874 5085 383
3376 4923 780
6134 8057 -387
7456 7052 -130
1736 5802 775
2889 6710 -97
5489 2720 -358
3272 7043 -550
274 2365 -507
3020 1060 361
5218 237 118
4420 3198 -243
2515 1111 -18
7655 3382 -252
2800 1588 641
8340 3901 -12
5497 1762 685
1103 335 498
1568 7718 702
6746 6609 -766
734 1092 249
5516 3312 -999
6016 490 61
4430 8178 892
2269 7723 -500
941 8127 919
5084 1634 -973
4983 6234 885
8343 4889 898
5972 6734 -866
7278 4345 91
147 6351 -771
5285 4814 962
3782 6268 884
6177 7140 -623
831 378 451
5793 840 821
1654 3144 238
1010 2276 883
1923 527 -226
5244 5868 -953
6038 5998 142
1291 4640 124
5375 8027 -627
3260 2994 -402
6346 7191 -790
3966 1744 924
1600 2226 -371
6847 4923 276
3381 4148 -806
7777 401 724
1751 6211 877
1967 6815 -397
4610 98 -650
895 4676 -363
518 4837 -832
4744 7454 -571
7284 5269 476
2937 4573 -206
539 2071 352
8315 2226 593
6406 5908 -748
1669 4714 972
3095 198 -516
6771 6554 -607
1333 3086 13
1304 6420 -854
6206 2841 -683
3630 4584 160
4358 6521 191
6087 591 358
2566 2541 -473
892 601 901
1439 8250 -633
7327 287 213
4102 2604 934
50 987 -558
2395 2145 200
1141 2444 -524
4608 1170 -756
6549 1716 -445
5414 5131 -213
601 572 318
7432 4911 -374
463 3042 -626
154 838 -128
5092 7757 -886
2732 2273 -100
2564 447 -643
1559 5771 -903
5097 5839 -623
4347 859 158
1896 2462 -67
3266 4745 193
2193 5701 57
4785 8000 -85
5430 5059 -365
1346 3155 853
2914 642 523
1043 6002 705
7730 1163 594
8237 691 -874
6392 2002 -486
6080 6174 -955
2873 149 -128
2971 3873 743
3615 4528 925
4747 4297 279
2751 752 715
5686 4270 389
5676 5735 711
6004 2370 -367
7609 7042 -656
6262 6725 187
638 4157 277
8326 4676 -296
1840 1655 190
8167 8266 757
6253 4662 89
158 6156 211
1966 3089 -513
3665 899 178
2594 8148 214
6932 5439 -89
6453 3373 -342
8032 6887 501
6005 1898 613
2642 4113 -818
7870 7642 468
1449 4001 -642
2547 6538 -184
1049 3032 362
2571 2787 -262
4186 2686 365
7694 7405 540
1870 6328 -481
7543 7366 183
3930 6729 620
2704 5786 31
6106 1456 -817
4248 6157 452
7098 6122 284
2352 6430 -295
8210 656 620
2830 5064 -899
5500 8122 -265
5291 3586 -541
964 1116 64
639 6090 -927
8172 3007 436
3027 473 -128
1309 817 750
3055 380 114
6193 4314 -145
7624 4131 -903
2711 3242 121
2713 2679 868
6162 2461 -916
4338 6352 401
6690 1885 -263
5832 2939 -695
3478 7671 -794
1366 8174 -61
3448 2216 -670
2232 7129 388
6346 755 84
4446 7882 -151
3615 2271 -590
6858 1402 418
4776 5149 418
8333 7384 228
5698 1318 -962
8148 2385 452
1393 6092 -500
5221 6039 -536
5286 8177 254
1419 7516 893
893 2784 -798
4764 1408 35
4479 427 308
2797 3660 892
5585 7012 -211
4107 7508 -207
4734 2505 928
1245 6768 48
1939 3384 368
5812 5488 396
2699 2031 611
7167 3752 82
53 1302 35
7441 4331 256
6415 3253 -682
1283 2912 -819
5587 3442 576
4518 4492 -69
673 80 -921
1165 1850 372
3103 786 -841
3667 8158 314
455 7130 704
4456 3250 -826
4302 3 -248
577 470 -605
866 7701 -225
2908 2871 624
3983 5618 -882
1033 3762 834
6505 5744 956
7592 1417 -151
3777 5786 606
7999 3939 -628
687 1711 -760
3340 7889 -925
6897 2389 150
1778 1006 -730
1843 4339 553
5956 6797 595
7600 5719 -723
7462 1842 433
2380 6572 -853
3867 2120 242
3494 7681 206
7118 3002 -652
6794 5156 -498
1153 6776 -407
3575 6661 891
4664 2117 -73
3979 5924 477
765 6758 167
861 6419 -73
1368 3944 -815
2724 3176 -707
1963 4711 246
5648 6389 -533
1484 2005 -611
6411 4151 908
8352 397 649
2576 8119 558
8026 4102 -774
4481 1853 599
2398 6060 -732
1062 1337 -428
4727 2866 -97
2486 6154 144
2355 7061 949
6432 5052 426
140 2552 -455
2642 6185 -567
3149 5854 -919
1988 2627 501
1916 7284 -279
7238 8215 975
2872 3461 -727
8052 2769 373
4333 1219 -683
6746 5391 749
6002 5972 -480
5951 2328 -140
7357 4746 -93
3637 1200 -265
2885 7466 -858
3308 1588 -214
175 5142 790
1490 3321 317
300 5676 143
4538 4675 -786
4143 7115 -244
4483 2868 258
6786 814 -161
666 7263 412
243 6621 -119
7577 3406 -677
1061 3819 263
4548 5124 759
2394 6599 -862
6872 1691 -701
2312 8177 -220
6461 8104 -411
978 3003 -20
6111 8339 321
6047 1917 432
3167 7911 -179
2901 7567 980
6079 2681 895
2295 2464 -537
5862 5748 -913
1065 4729 633
5583 519 -122
6025 2498 -857
2404 5407 25
1433 338 -376
1144 2897 -430
4817 3005 -563
21 921 299
1791 2175 -943
2761 1889 277
3659 1187 92
4412 6985 -740
672 4700 -331
4808 7461 -488
4716 1592 -960
3560 4658 534
6814 2272 492
1424 3989 -850
1271 4838 -915
629 622 121
3538 3299 -594
4277 1764 625
5131 5508 -664
4268 5281 -137
3906 6919 -977
5641 7072 -658
1726 3074 -768
3387 1994 888
3511 180 -215
1685 1894 566
2843 712 155
8139 789 665
2510 8269 167
734 6491 881
1879 3113 -457
5969 519 -73
1741 7512 860
5226 6883 -379
138 20 -884
4309 721 258
2695 1197 983
3602 8254 -53
3069 1685 960
1239 7959 -290
7698 3565 -115
1879 3589 -783
7095 846 784
531 4930 -811
180 576 -350
5784 959 867
1000 7279 -278
1206 1453 228
571 5701 -160
3362 7213 -172
1486 5387 838
7164 1158 149
1108 5684 -855
3841 3970 18
7269 5604 -284
7719 7815 509
6796 1591 292
774 3090 442
7424 2935 199
7510 2362 -902
3870 6095 927
2475 5195 103
2692 4334 471
8162 2014 -182
1133 7958 802
4473 4959 -454
2461 5427 -253
6255 6042 -502
4805 1092 -71
7006 2465 -331
5238 6762 -429
1023 2289 -896
5122 1385 238
3764 2173 -178
3327 2011 -736
4974 3185 -569
6133 411 606
6272 5753 826
336 5903 -263
4999 6913 240
4155 7420 365
3206 2945 746
1593 4467 -861
3771 442 -280
2171 600 88
7866 4815 -897
3203 6141 5
7975 101 651
4248 2479 -163
7028 5515 342
552 2977 -970
6852 6856 281
6318 6006 -7
4479 7430 -734
6195 305 -221
5791 8201 -543
4141 1491 442
581 6660 -28
922 6890 -795
1322 3486 130
2130 2050 -15
992 2201 584
5508 3028 258
3629 7419 499
1988 5432 492
8018 188 -737
6160 6760 -500
8001 7958 948
3838 6532 -879
7726 5116 563
8286 7896 175
2810 4381 10
4289 5036 921
1852 4779 -547
4992 2941 936
4068 6452 844
3334 6013 108
574 4467 312
6616 5133 675
4587 8092 -688
1026 6055 -854
5538 3396 -903
603 2491 374
2895 5828 -34
2045 7815 -560
2632 1883 153
1551 1692 762
7644 3114 -939
2651 2972 184
3983 7034 -173
6770 7392 892
8352 4749 412
2584 7442 535
2071 2080 657
6283 2039 74
2693 6554 792
3481 5575 60
6257 3895 559
6331 3453 -831
5164 4241 -70
3747 1731 983
279 4822 -462
5769 1548 282
178 6395 -929
5474 6514 -837
671 3775 -299
7500 5284 -990
4871 406 867
5870 2820 -693
2966 1894 385
377 3974 -68
2821 7409 -584
5792 2028 -696
1852 4255 -239
6677 7423 385
6539 2461 812
6792 743 121
2178 6208 -108
5872 1049 80
7671 1583 -994
7383 410 891
6988 4592 -936
1361 1342 782
2020 4462 -266
3994 755 -106
3661 5106 -277
3876 6812 -349
1348 1902 322
7283 4017 -803
3795 7539 56
4562 358 23
7109 572 694
8263 4426 924
3274 7253 -934
6694 7063 -463
3617 1705 -203
3305 3378 -684
4566 4524 -983
3486 6433 49
5240 6152 233
5770 7486 753
2907 2811 262
1996 4652 -159
5899 5305 34
2477 7920 -476
5897 48 -827
6169 7757 -959
3867 5134 825
6453 7356 -479
4389 2336 -159
660 227 -736
8162 4833 638
6062 553 -851
4287 2634 352
4506 6940 715
374 759 -811
7450 828 668
4206 7732 877
1327 6341 532
4689 3934 -765
6800 7435 136
267 7865 452
7713 4368 -920
1497 6880 555
4995 5145 73
6080 445 467
6249 2311 -449
8024 5696 668
4141 6846 584
703 2293 -896
1972 3364 -471
3576 954 380
3608 1494 -570
2853 4702 706
6518 24 -436
3217 5604 220
4895 4966 683
7146 4779 322
5354 5503 -361
5874 1834 -187
4433 4066 17
2828 6300 -441
305 649 -398
4537 1360 -20
5661 6060 -863
3377 2870 129
2313 3797 11
2488 3989 -632
5975 4514 342
812 7604 256
3521 2660 -395
1055 2247 -925
615 4980 493
221 6436 864
2477 5728 -897
7165 5234 -219
6329 5880 957
4375 1956 -866
2957 715 -589
3274 3128 -581
3427 5669 -213
7638 5254 54
3563 7 607
3248 4011 907
7479 2982 290
3293 2290 -111
545 2035 448
8108 408 -976
8052 3337 206
8266 7663 -223
8185 8250 454
5595 7283 -619
4497 8068 -547
6551 6978 863
6196 2730 447
4891 2348 845
4022 7618 808
1206 8225 -440
2019 3527 -897
6558 7358 -793
3036 4954 -540
7805 1096 514
6629 4060 424
6427 504 -437
8038 4135 89
4340 1134 -954
2776 7354 804
918 1124 966
4970 3341 10
4252 1535 71
1408 2737 -918
4163 4865 -282
4406 2589 225
5945 1532 -289
5600 3148 251
170 3256 207
3273 8067 282
2023 2519 735
5163 3460 174
3908 6863 358
1112 7427 -243
6577 2009 -733
1449 7894 -355
2318 3337 -780
8216 4534 611
7711 859 -311
6937 4451 688
6022 3097 575
1244 1310 507
1879 5092 814
4293 2559 827
3039 6606 -254
256 1826 -131
1426 5704 -610
619 2241 213
3148 7381 -719
3926 74 -139
5737 1881 -471
7611 1688 -975
4738 5153 -840
5401 5941 337
7660 1673 948
8059 6064 797
4630 452 -788
7155 6680 165
1302 3714 627
2101 5426 343
7529 6048 169
484 6971 -327
411 5860 -893
3877 1926 265
6448 836 490
5884 3055 772
3871 7531 781
67 4989 -217
2155 706 -711
4347 234 -438
3933 4362 -544
6942 5795 619
5572 5949 -569
4664 2532 -322
201 956 -308
3457 3121 958
1476 6873 466
7343 6594 78
3393 19 726
127 5981 -837
4720 1531 325
7932 1999 983
4629 475 510
3422 3396 865
2341 6319 808
6581 2290 378
1584 5924 8
28 2730 -17
1124 1835 -661
6090 4669 -613
5459 2413 107
5361 508 677
2937 7675 483
7334 1196 -201
7806 4724 -837
7201 5392 -977
3013 7163 93
2315 4795 754
805 3806 987
1705 2783 330
5294 5353 -307
641 1043 2
2068 7140 -653
2790 2800 -351
3443 7421 -651
4057 6150 645
1302 2560 -335
2199 5273 -51
8357 6084 689
2887 2714 657
7393 2723 545
3961 4331 83
6759 6626 -178
4865 5830 -629
1233 4880 627
3697 3218 672
6754 3043 -351
2901 4789 927
750 4473 -842
2703 1948 55
4928 1942 -449
6615 7641 141
7286 5378 22
3513 2707 -951
3707 6173 -82
4279 5343 -366
6442 5454 -493
5129 4311 855
